r0,r1,target,pred,success
0.2575721,-10.707349,감촉,디자인,실패
-6.58396,-16.132824,가격,가격,성공
-47.651646,-25.115354999999997,색상,용량,실패
-30.522436,8.990132000000001,가격,가격,성공
11.539205,-44.431940000000004,감촉,감촉,성공
14.089162,19.182596,색상,색상,성공
-6.6195607,-6.305534,향기,향기,성공
38.151146000000004,-13.164617999999999,향기,향기,성공
22.268686,37.326916,디자인,디자인,성공
11.390761,0.9232688,감촉,감촉,성공
31.777088,-16.235757999999997,향기,향기,성공
-35.53737,35.017776,디자인,디자인,성공
29.982359000000002,-18.423447,용량,향기,실패
-17.526443,19.983324,디자인,가격,실패
-8.731304,-62.812454,용량,용량,성공
32.551376,-34.859177,향기,향기,성공
-29.858620000000002,29.857196999999996,디자인,디자인,성공
-66.35292,-10.083178,용량,용량,성공
2.122656,50.771972999999996,색상,색상,성공
-39.478896999999996,-5.5348697,가격,가격,성공
-45.780903,-1.9332593999999996,가격,가격,성공
8.262260000000001,-4.3491254,감촉,감촉,성공
33.4244,32.163383,색상,색상,성공
45.1913,41.424305,디자인,디자인,성공
-20.271156,-30.026125,용량,용량,성공
32.56175,35.665516,디자인,디자인,성공
22.617342,-13.649899,향기,향기,성공
-18.987501,-28.313190000000002,용량,용량,성공
29.576704,-25.082476,향기,향기,성공
-36.11213,-4.336504,가격,가격,성공
10.8504505,21.970018,감촉,색상,실패
31.482182,-45.693195,용량,용량,성공
-30.242582000000002,33.168583,디자인,디자인,성공
24.100895,30.368374,디자인,디자인,성공
-42.717937,-16.022453,용량,가격,실패
-60.854769999999995,-12.326698,색상,색상,성공
10.836414999999999,10.628689999999999,감촉,감촉,성공
8.473479,15.934743,색상,색상,성공
-18.741024,41.918762,디자인,디자인,성공
31.961192999999998,0.7401531,감촉,감촉,성공
10.747502,31.807812,색상,색상,성공
-28.143738,-10.699538,가격,가격,성공
22.925531,13.735497,향기,향기,성공
38.648663,-26.356803999999997,향기,향기,성공
-1.1033206,-16.851654,가격,감촉,실패
11.770788,-47.006209999999996,감촉,감촉,성공
26.057964000000002,-28.267906,향기,향기,성공
-21.838629,25.01952,디자인,디자인,성공
16.047445,-17.73006,감촉,감촉,성공
-10.778882000000001,-44.249466,용량,용량,성공
40.604874,-9.273091,향기,향기,성공
32.658752,25.016275,디자인,색상,실패
-19.73111,-13.559294,감촉,가격,실패
7.3640246,-32.649826000000004,향기,향기,성공
35.759644,26.68027,디자인,디자인,성공
-17.775751,-36.825764,용량,용량,성공
-12.887764,-31.289476,용량,용량,성공
32.883724,19.164137,색상,감촉,실패
8.59848,41.81225,색상,디자인,실패
-23.689486,49.419212,디자인,디자인,성공
19.328075,-28.638536,향기,향기,성공
22.522367000000003,36.096046,색상,디자인,실패
-21.989832,8.411106,가격,가격,성공
13.058411999999999,54.729243999999994,감촉,색상,실패
-8.022775,-5.846744999999999,향기,향기,성공
1.9996825,9.3642235,감촉,감촉,성공
9.436645500000001,-30.474265999999997,향기,감촉,실패
-31.56039,-40.665535,용량,용량,성공
-2.7391431,6.97878,가격,가격,성공
-12.765556,-16.453049,가격,가격,성공
42.994186,30.751185999999997,색상,색상,성공
10.688039999999999,4.1314936,감촉,감촉,성공
2.2018795,-24.28857,감촉,감촉,성공
-59.67214,8.601583999999999,가격,가격,성공
-35.601326,-29.653059999999996,용량,용량,성공
33.64633,40.16291,디자인,디자인,성공
36.447146999999994,-14.621262,향기,향기,성공
-47.747513,-24.617079999999998,용량,용량,성공
-24.316412,7.6452100000000005,가격,가격,성공
19.761886999999998,42.115967,향기,향기,성공
30.813723,-20.266560000000002,향기,향기,성공
28.485867,9.639167,디자인,디자인,성공
23.556085999999997,37.27302,색상,디자인,실패
36.97511,-35.827282000000004,향기,향기,성공
50.034054,27.610826,색상,색상,성공
-23.65454,-43.69768,용량,용량,성공
-40.74419,4.236427,가격,가격,성공
-8.579727,-46.183209999999995,용량,용량,성공
44.930294,14.086322000000001,가격,가격,성공
-30.761496,16.042976,색상,디자인,실패
-37.185829999999996,-36.111233,용량,용량,성공
29.209301,-26.510002000000004,향기,향기,성공
-10.046431,5.6184993,가격,가격,성공
-33.823093,-44.809715000000004,용량,용량,성공
-19.368374,50.16787,디자인,디자인,성공
-30.999146999999997,-38.52582,용량,용량,성공
-40.406776,9.087663000000001,가격,가격,성공
3.3491871,-13.064708,가격,감촉,실패
-28.939156,43.582874,디자인,디자인,성공
67.643745,-1.771595,감촉,감촉,성공
39.162791999999996,-34.957294,향기,향기,성공
-19.306145,-40.364143,용량,용량,성공
42.1756,4.2885675,감촉,감촉,성공
-11.600552,49.82162,디자인,디자인,성공
-22.985043,35.53153,디자인,디자인,성공
-28.473121999999996,33.489975,디자인,디자인,성공
-11.622686999999999,-60.69048299999999,용량,용량,성공
16.798725,-39.65274,감촉,감촉,성공
42.74439,31.493472999999998,디자인,디자인,성공
19.493195999999998,-29.360838,감촉,감촉,성공
29.660408,-20.168101999999998,향기,향기,성공
19.858078,-36.585045,향기,감촉,실패
57.930781999999994,1.9439953999999997,감촉,감촉,성공
-7.201026,36.320477000000004,디자인,색상,실패
-29.503187,26.859517999999998,디자인,디자인,성공
-24.956089000000002,18.514996,디자인,색상,실패
42.68895,2.629769,감촉,감촉,성공
-12.152925,25.82484,디자인,디자인,성공
-30.097692,-34.430683,용량,용량,성공
-19.844166,7.575911,가격,가격,성공
-30.3746,16.333826000000002,가격,가격,성공
0.90193003,-51.054688,용량,용량,성공
-29.589122999999997,47.474579999999996,디자인,디자인,성공
-18.628508,-27.454290000000004,용량,용량,성공
-40.425564,8.525653,가격,가격,성공
8.9855795,48.57568,향기,향기,성공
-29.692501,-28.347265000000004,용량,용량,성공
-9.93635,19.871222,색상,색상,성공
15.887916,1.9710214,감촉,감촉,성공
40.8941,4.8277497,향기,향기,성공
16.54035,53.289917,감촉,감촉,성공
8.046166,41.24173,색상,색상,성공
-39.720024,-29.478176,용량,용량,성공
61.604884999999996,1.7651821,감촉,감촉,성공
9.276513000000001,13.712610999999999,색상,색상,성공
-37.108307,4.5644236,가격,가격,성공
32.41545,-12.945586,향기,향기,성공
-0.6142293000000001,13.036584,감촉,용량,실패
14.248486999999999,-40.25266,감촉,감촉,성공
20.561045,-17.835123,감촉,감촉,성공
-1.7335979,15.177644,용량,용량,성공
-12.920810000000001,-14.194757999999998,가격,감촉,실패
68.185684,1.9590726000000003,디자인,디자인,성공
8.227572,3.7686067000000003,감촉,감촉,성공
-41.002186,10.457282000000001,가격,가격,성공
15.299947,-44.39103,감촉,감촉,성공
-31.908007,8.20818,향기,향기,성공
-15.190458999999999,52.916630000000005,색상,디자인,실패
44.729702,-11.811015,향기,향기,성공
-1.8686479999999999,-18.767004,색상,감촉,실패
49.84588,1.084017,향기,향기,성공
34.494946,-28.188951,향기,향기,성공
36.63443,14.568137,가격,가격,성공
-15.077885,-36.467729999999996,용량,용량,성공
48.81654,28.089073,색상,색상,성공
-38.245354,-34.229690000000005,용량,용량,성공
31.427003999999997,36.49235,디자인,디자인,성공
-53.364036999999996,16.241714,색상,색상,성공
6.444048,-24.51612,감촉,감촉,성공
4.404597,-17.325762,감촉,감촉,성공
35.980957000000004,-2.8270795,가격,감촉,실패
14.143953,42.82959,색상,색상,성공
-27.459985999999997,15.636563,디자인,디자인,성공
-32.987736,-2.9820974,가격,가격,성공
8.924833999999999,-40.80387,감촉,감촉,성공
-15.507285000000001,-42.840903999999995,용량,용량,성공
-26.707987,5.015785,용량,가격,실패
43.14666,33.78252,디자인,디자인,성공
-30.285513,-20.516617,용량,용량,성공
45.02993,15.016372,가격,가격,성공
-37.12471,15.748759,디자인,디자인,성공
-2.8241937000000004,27.989714000000003,색상,색상,성공
-14.887198000000001,-57.706936,용량,용량,성공
-4.800248000000001,44.958529999999996,감촉,감촉,성공
-32.07803,-33.975937,용량,용량,성공
-24.941038,-40.404415,용량,용량,성공
-11.884394,-49.08961,용량,용량,성공
-1.6106768,-39.605090000000004,향기,향기,성공
-40.588596,27.383251,디자인,디자인,성공
-28.057806,-50.684395,용량,용량,성공
6.3079405,32.073895,색상,색상,성공
4.8491387,55.786655,색상,색상,성공
33.188404,-43.105225,향기,향기,성공
-19.091537,46.789272,색상,디자인,실패
30.390007,-0.6627458,감촉,감촉,성공
22.385069,7.2612133000000005,디자인,디자인,성공
7.391219,53.160812,색상,색상,성공
-35.332676,-19.63304,용량,가격,실패
-47.12212,0.3354757,가격,가격,성공
26.372812,30.57524,색상,색상,성공
10.834138000000001,-9.568748,감촉,감촉,성공
24.873257000000002,12.717794,디자인,향기,실패
-3.948321,-17.989254000000003,용량,가격,실패
-28.957687,8.288200999999999,가격,가격,성공
43.346759999999996,0.37439668,감촉,감촉,성공
-30.616071999999996,-8.658099,가격,가격,성공
1.9332947,59.2145,디자인,디자인,성공
36.798266999999996,6.049239,감촉,감촉,성공
-34.313137,-44.513504,용량,용량,성공
-7.464217999999999,31.603759999999998,색상,향기,실패
48.79466,25.995514,색상,색상,성공
-15.646507000000001,9.162879,가격,가격,성공
-27.947695,-48.07747,용량,용량,성공
22.86325,-23.871570000000002,가격,향기,실패
44.158577,10.455006,가격,가격,성공
-41.087185,-13.868535000000001,가격,가격,성공
-6.339303500000001,21.894764000000002,감촉,색상,실패
-7.087808,51.285959999999996,디자인,색상,실패
-15.33697,4.798801,가격,가격,성공
33.7316,-7.3258233,향기,향기,성공
9.783196,-30.004070000000002,감촉,감촉,성공
68.17284000000001,-3.2495315,감촉,감촉,성공
0.98501307,-34.811657000000004,감촉,가격,실패
-12.058537,40.134315,색상,디자인,실패
35.67307,-27.988768,향기,향기,성공
12.113434,-18.242685,향기,감촉,실패
-1.0715765,6.6379385,가격,색상,실패
44.508686,-11.065503,향기,향기,성공
38.944107,4.13141,감촉,감촉,성공
-28.902987,-12.655286,향기,가격,실패
44.0936,15.103501000000001,가격,가격,성공
-29.913433,30.869583000000002,디자인,디자인,성공
14.959245000000001,-22.783337,감촉,감촉,성공
-4.434203,-50.598403999999995,향기,가격,실패
-21.325825,6.092921,가격,가격,성공
-14.723951000000001,8.739219,디자인,가격,실패
14.853451999999999,20.702425,색상,색상,성공
-17.684004,25.487314,디자인,디자인,성공
43.063305,-9.900556,향기,향기,성공
-42.764988,-15.893669000000001,가격,가격,성공
-20.884981,32.574867,디자인,디자인,성공
10.916481,2.6561987,감촉,감촉,성공
11.380044999999999,-29.454493,감촉,감촉,성공
-13.986723000000001,-9.119926,디자인,감촉,실패
-10.069188,-14.299662,가격,가격,성공
-37.886353,-31.568575,용량,용량,성공
-4.441003299999999,-43.122355999999996,디자인,용량,실패
-17.811512,-55.164726,용량,용량,성공
-13.141429,-61.12011999999999,용량,용량,성공
-10.950228,47.297695000000004,디자인,디자인,성공
60.75488299999999,6.434899,가격,가격,성공
24.067316,-33.003659999999996,가격,향기,실패
-24.671206,13.684032,디자인,색상,실패
-13.465397,-57.043324,용량,용량,성공
-27.280323,42.165659999999995,디자인,디자인,성공
8.660291,51.76536,디자인,색상,실패
-41.392047999999996,32.260788,디자인,디자인,성공
24.037893,-34.03845,감촉,향기,실패
54.336243,27.273813,디자인,디자인,성공
11.526782,-4.4124637,감촉,감촉,성공
31.496145000000002,34.941555,디자인,디자인,성공
60.033348,2.2159376,감촉,감촉,성공
34.630432,-38.365159999999996,향기,향기,성공
49.419914,-14.092158999999999,향기,향기,성공
-41.088512,-10.90664,감촉,가격,실패
-19.8238,6.095092,가격,가격,성공
12.292150999999999,-40.726820000000004,감촉,감촉,성공
-33.36102,-21.828653,용량,용량,성공
-32.932297,-27.736742,용량,용량,성공
-22.714285,-16.111399,용량,가격,실패
-1.4833145,46.25122,색상,색상,성공
-28.039608,-12.364473,용량,용량,성공
-9.524299000000001,4.983308,가격,가격,성공
-4.7821050000000005,-25.273113000000002,가격,용량,실패
-40.994403999999996,-11.12545,가격,가격,성공
-29.20095,-37.51717,용량,용량,성공
31.714890000000004,15.591575,색상,색상,성공
21.062835999999997,-9.384928,향기,향기,성공
-11.527600999999999,-50.12665,용량,용량,성공
-11.105096000000001,45.1353,디자인,디자인,성공
5.478468,41.347584000000005,색상,색상,성공
-12.213044,-44.082409999999996,용량,용량,성공
2.6280509999999997,39.74007,색상,색상,성공
-37.281240000000004,-33.694393,용량,용량,성공
-2.920493,41.486767,디자인,디자인,성공
33.23268,-19.108954999999998,향기,향기,성공
48.936523,14.331411,감촉,가격,실패
-18.58845,27.493135,디자인,디자인,성공
-0.62035567,-27.929855,감촉,감촉,성공
31.484144,-25.70139,향기,향기,성공
-34.330334,-2.6136441,가격,가격,성공
4.925294,58.187484999999995,색상,색상,성공
21.566670000000002,36.6561,디자인,디자인,성공
-19.155935,40.670790000000004,디자인,디자인,성공
36.75778,43.086838,디자인,디자인,성공
22.672684,30.346123,색상,색상,성공
7.421131599999999,-33.165546,향기,향기,성공
-6.4725165,32.814415000000004,색상,색상,성공
-24.66082,-6.3916683,가격,가격,성공
-10.173174000000001,-16.584232,향기,가격,실패
48.91706,25.960447,디자인,디자인,성공
-12.854225,7.097424,가격,가격,성공
28.998915000000004,42.41628,디자인,디자인,성공
43.558037,5.8205805,향기,색상,실패
48.36374,9.90598,가격,가격,성공
-36.611427,32.073467,향기,디자인,실패
-14.435792000000001,48.812903999999996,색상,디자인,실패
43.365142999999996,24.688234,디자인,디자인,성공
-12.196769,29.194794,색상,색상,성공
6.278865000000001,-25.510439,가격,감촉,실패
68.50989,-3.8149017999999995,색상,색상,성공
-2.6674688,15.797481,색상,용량,실패
-14.06955,50.775063,디자인,디자인,성공
4.028580000000001,-15.835988,감촉,감촉,성공
54.440993999999996,26.404446000000004,디자인,디자인,성공
-44.221165,3.4862699999999998,가격,가격,성공
-24.944882999999997,30.117859000000003,디자인,디자인,성공
22.760158999999998,9.663832000000001,색상,향기,실패
6.0762444,12.128905,가격,감촉,실패
-23.945887,-42.74184,용량,용량,성공
30.936390000000003,-3.7445834000000002,감촉,감촉,성공
-3.1443365,-36.844406,향기,향기,성공
-16.928617000000003,5.668661599999999,가격,가격,성공
23.153876999999998,3.1202886000000003,감촉,감촉,성공
-31.362514,1.0238063,가격,가격,성공
-3.2940697999999995,48.662636,색상,색상,성공
-52.0939,10.465356,향기,가격,실패
35.399665999999996,8.106592,색상,가격,실패
17.403315,35.467793,향기,향기,성공
15.92259,5.167394,감촉,감촉,성공
31.80351,25.940351,색상,색상,성공
26.368336,3.6993628,색상,감촉,실패
30.993028999999996,36.10368,용량,디자인,실패
30.230694,27.683708000000003,디자인,디자인,성공
-17.796547,-38.042732,용량,용량,성공
20.483547,-24.735474,향기,향기,성공
10.587985,-20.679157,감촉,감촉,성공
14.947265,-1.6820892,감촉,감촉,성공
30.785421000000003,-34.448456,향기,향기,성공
